user_id,business_id,stars
-0aInSHjCWLfiNqfgmWnow,o1SDx95NHJY47dkSCvRnGQ,4
-0b84SUGVN0YkG5j2MCmBw,biCO6zc-opMp-uJ6rkTENA,4
-0b84SUGVN0YkG5j2MCmBw,1MvR4NJQbHy0i7ME1IoYpw,4
-0b84SUGVN0YkG5j2MCmBw,2um9bzTSvD3f2tkdBoA38g,5
-0udWcFQEt2M8kM3xcIofw,042IHd5KjHiMuBtGtugO_g,5
-0udWcFQEt2M8kM3xcIofw,ElWzx5_fU8S2G45OnM-HpA,4
-16aKjco1c0RJ7c4U-q_Kw,bIzoX_6PNnpxPiwhJeUMfg,4
-16aKjco1c0RJ7c4U-q_Kw,svdEhLmNmpVaIv1WLtoOvQ,5
-16aKjco1c0RJ7c4U-q_Kw,V-0qRzBHKixmQgon_fW_AA,3
-1BrzE0pqO_EVw9SGzHEnw,Hz6pXloEBWboBaJuEpk0JQ,4
-1BrzE0pqO_EVw9SGzHEnw,OPSNdO3LNPMt7qz1MNb42g,5
-1BrzE0pqO_EVw9SGzHEnw,4L3VJwVqUareUUIGPE2zcw,4
-21ooEUDqBkCF0hr94Pvgg,u-SJ5QUwrNquL9VnXwl8cg,5
-21ooEUDqBkCF0hr94Pvgg,Piie0HHGJlgZP5woDuWhlg,3
-21ooEUDqBkCF0hr94Pvgg,epETdeCmoF_-ufT5b8ACUA,4
-267Yx8RmdP6io2-qI4UcQ,YhCAJ8acd1X7GkCHPhD8Xw,4
-267Yx8RmdP6io2-qI4UcQ,YavRvjbLsvh4DYDJPAfJIA,4
-267Yx8RmdP6io2-qI4UcQ,HhVmDybpU7L50Kb5A0jXTg,5
-267Yx8RmdP6io2-qI4UcQ,cghHesD2NXV5yUu-ZAxE2g,4
-267Yx8RmdP6io2-qI4UcQ,QsKhwKYB3YeWXqpIPd5QMg,5
-267Yx8RmdP6io2-qI4UcQ,mShOJ9qFk79KnZq7E8k9hQ,4
-267Yx8RmdP6io2-qI4UcQ,V3U21fM0in_0qpKUMYPNOw,4
-267Yx8RmdP6io2-qI4UcQ,0bWLkWeIcT-EnrE7SiGEBA,4
-267Yx8RmdP6io2-qI4UcQ,6PQve0oFCLPSh4wnIzvJtg,4
-267Yx8RmdP6io2-qI4UcQ,iAuOpYDfOTuzQ6OPpEiGwA,4
-28RqJIrddOj9hhMBnzaFA,poOnGeQlHEnWRAH9t_0KMg,4
-28RqJIrddOj9hhMBnzaFA,5GOrW-PkisP0eXlSxy4AFg,3
-28RqJIrddOj9hhMBnzaFA,3N9U549Zse8UP-MwKZAjAQ,3
-2BAGRyLZ7rBY1DjGYEVOg,MSA9WlcVCjlektkeDX5keA,3
-2BAGRyLZ7rBY1DjGYEVOg,WKOUTdVJS58E178JjhwidQ,4
-2H3MnKkG2H-6sj_-u7nbA,T5iVkzBXvG5cG6de_TMquw,2
-2H3MnKkG2H-6sj_-u7nbA,d7_VoQyhwLJfjaNruLbUtw,3
-2OB54nQ6FsGLUM-R1KXnA,Rp8D7pO3iTcd7zYV8G93yQ,5
-2OB54nQ6FsGLUM-R1KXnA,DIdvV0HZUMZWiYg4OXyGJg,3
-2OB54nQ6FsGLUM-R1KXnA,MjD_bzVtkAIviFsNFGy7Zg,5
-2OB54nQ6FsGLUM-R1KXnA,uG1Whgf-AtEML0pQQp00Dg,3
-2gOxVWcnBr5DclrrsWXCA,gKPGer8_b532vRzEjsXQxA,4
-2gOxVWcnBr5DclrrsWXCA,wdOOK3K6vzQy1d_OIk-U9w,4
-2gOxVWcnBr5DclrrsWXCA,iL2-xJ4-eMsJk88PsbivbQ,3
-2kCxY7_aw5hOz7fJnGMbQ,fGurvC5BdOfd5MIuLUQYVA,5
-2kCxY7_aw5hOz7fJnGMbQ,-Lgj3gdQZiVngAEc1yALzw,5
-3Kq9ssSot4QizbPYO6ZQQ,zg5rJfgT4jhzg1d6r2twnA,4
-3Kq9ssSot4QizbPYO6ZQQ,g1UVmCOhQDY7TGSZ2rRT_w,2
-3Kq9ssSot4QizbPYO6ZQQ,stfKVcGqGnFu18OPUoIj7w,1
-3Kq9ssSot4QizbPYO6ZQQ,HkHTdTvzbn-bmeQv_-2u0Q,5
-3Kq9ssSot4QizbPYO6ZQQ,jC3TqY8iKDlIG3hPREBsFA,1
-3Kq9ssSot4QizbPYO6ZQQ,6EbZsQGYzy40XyE-TengaA,2
-3PTUP443q6hQESLKSu95w,6EVBc9kdc3Hd8KZkLVPnGA,4
-3PTUP443q6hQESLKSu95w,rO3lZpVSoRMhhd0AEJBjlg,5
-3PTUP443q6hQESLKSu95w,avdZfgCUrkirUbizXZGMAw,5
-3PTUP443q6hQESLKSu95w,pSMK_FtULKiU-iuh7SMKwg,4
-3PTUP443q6hQESLKSu95w,-av1lZI1JDY_RZN2eTMnWg,4
-3gIDSqZ04FROn3du4CK2A,kj1p6NwUGROOoqNySf0I1Q,5
-3gIDSqZ04FROn3du4CK2A,ZHQU79PMUGCX0fEoyCcWlw,5
-3s52C4zL_DHRK0ULG6qtg,HTgwDseCmII-ScQhcmXWlA,4
-3s52C4zL_DHRK0ULG6qtg,svdEhLmNmpVaIv1WLtoOvQ,5
-4ACMMLuk6uhtXsBfYFaPQ,i--dxuKd_6Dx7mwgQ5nl-g,2
-4ACMMLuk6uhtXsBfYFaPQ,G6EkDTXZ6zMUovg7JTG4YQ,1
-4ACMMLuk6uhtXsBfYFaPQ,-Ag1PS0_G0yGxLWv_pULiA,5
-4pGdGL_M0zGctI5jeqjAQ,JVTIY3KAIaIiL0fxY82SoQ,4
-4pGdGL_M0zGctI5jeqjAQ,kRgAf6j2y1eR0wOFdzFAuw,5
-4pGdGL_M0zGctI5jeqjAQ,cKgUCzMGuRgkbKXUsgeXUw,3
-50XWnmQGqBgEI-9ANvLlg,Uuxwgc8kA88Cvt8LthoRdQ,3
-50XWnmQGqBgEI-9ANvLlg,vHt0CSynqesXox-9nBj7uA,2
-50XWnmQGqBgEI-9ANvLlg,nYzCr8fcJ2ci4aiB1-hB6w,3
-50XWnmQGqBgEI-9ANvLlg,eYJcI9cI6-kJ2NQpYdHcLw,5
-50XWnmQGqBgEI-9ANvLlg,q-zZgXKAQFLEgMp9ZNllgQ,4
-50XWnmQGqBgEI-9ANvLlg,NvKNe9DnQavC9GstglcBJQ,5
-50XWnmQGqBgEI-9ANvLlg,svdEhLmNmpVaIv1WLtoOvQ,4
-50XWnmQGqBgEI-9ANvLlg,ozEDKl0tZw5ob1evx41gcQ,4
-50XWnmQGqBgEI-9ANvLlg,7usumJrTK_qs2GbSd8zIvg,4
-50XWnmQGqBgEI-9ANvLlg,iAuOpYDfOTuzQ6OPpEiGwA,3
-594af_E7Z9VVjQc9pJK3g,mxMwo3zfJwVoCIayeNcA5w,3
-594af_E7Z9VVjQc9pJK3g,DkZuVzYuylBanEsWK7mNGw,4
-594af_E7Z9VVjQc9pJK3g,NblDoJBEwhkJyvAuxzh4rg,4
-594af_E7Z9VVjQc9pJK3g,qqs7LP4TXAoOrSlaKRfz3A,3
-5IhsZXkCka8u8LVksXKLw,3aKmNE2coy5YLBCIu676og,4
-5IhsZXkCka8u8LVksXKLw,1JF9TbJ2d5hH8xsQvvklHg,4
-5IhsZXkCka8u8LVksXKLw,w_7VFr4bZiTl65HWEf0SVQ,3
-5McD_r7-sbeZeuIAvnOJg,5T0h9YCsXiDZyBsVIN9gcg,4
-5McD_r7-sbeZeuIAvnOJg,DkZuVzYuylBanEsWK7mNGw,5
-5ohKzWWOzAG1M1OtcoPgQ,e9Dem4OvxH2blvEbMule3g,3
-5ohKzWWOzAG1M1OtcoPgQ,rabwxNMs47smKp54CE3e8w,2
-5ohKzWWOzAG1M1OtcoPgQ,N3J76CRP2H52NUo4VFuS3A,4
-5ye1ya0wRQhNRF9NfQ1fA,bPcqucuuClxYrIM8xWoArg,4
-5ye1ya0wRQhNRF9NfQ1fA,qqs7LP4TXAoOrSlaKRfz3A,5
-5ye1ya0wRQhNRF9NfQ1fA,7wHLFohwCw8l6WS-feLjeg,5
-62bpGBMxQT_EHqwl-DgvQ,V3-Bbq9uH6BnM2XsFXl6Sg,3
-62bpGBMxQT_EHqwl-DgvQ,8nNB_yG1gzVpbqNH2EBucg,5
-6559fkJ6rCWIZDbqVUomA,8BBcTUOmXT0dJ33hYtLUAw,5
-6559fkJ6rCWIZDbqVUomA,lxpGgLcJAGAlbaC1PnJ0xQ,4
-6559fkJ6rCWIZDbqVUomA,Ndd8IYE_9rTrwHygA5AMwQ,5
-6sK3CL1g1OP1FMawX2hxA,QDF7w0casJ78PcPmtMDISw,5
-6sK3CL1g1OP1FMawX2hxA,Vg1C_1eqwIwkZLIXGMTW3g,5
-73QalI4iMTK0LvOhHEsVg,2px99IppAcnxR238eq_8_w,5
-73QalI4iMTK0LvOhHEsVg,ckQdUPdUOX18yOhE2aV8sA,5
-77qd8rkbWZq9eN7YcYefA,MNwJ-40jcDZakqEQP4bk4g,4
-77qd8rkbWZq9eN7YcYefA,kByQQ4yd7ZbA0MAQKmRVvg,2
-7IMRsmV-Gt7KAK3yivZGQ,I3STZd5iAvUL9MNLF_DUug,4
-7IMRsmV-Gt7KAK3yivZGQ,aMF8cG445ONPRKBsBYqofg,4
-7bM_DeL2Kj2CuYuVDsLNg,wdOOK3K6vzQy1d_OIk-U9w,1
-7bM_DeL2Kj2CuYuVDsLNg,hXY9Yq0nOLgHsWLbjam--A,2
-7bM_DeL2Kj2CuYuVDsLNg,2qIZlW8YSLL8a7I6KkJdHQ,4
-7bM_DeL2Kj2CuYuVDsLNg,hHtmzOwkdNj93QnKaUr5og,1
-83s33R6DAJKlc6C5Wqzwg,qIYoTx7pTNsGjAFXp9noTg,1
-83s33R6DAJKlc6C5Wqzwg,o_TPuqXuH-O_FbEkFNACUA,5
-8EnCioUmDygAbsYZmTeRQ,SnMUTGhY2nW2Ldb0QJAjAg,4
-8EnCioUmDygAbsYZmTeRQ,rbcfYmJtqwIkk17IeOI5Kw,5
-8EnCioUmDygAbsYZmTeRQ,xVEtGucSRLk5pxxN0t4i6g,5
-8Hwpy_Fnn3DuWQgrTuH5Q,DaxEPd4fQNCksMy3xzBraA,2
-8Hwpy_Fnn3DuWQgrTuH5Q,qzjMO-bLXirGU1Q4_8vJEg,1
-8KyX-3VrqGuHeQWKDJxxg,vsFFbN71ehRCp46KeR5RdQ,5
-8KyX-3VrqGuHeQWKDJxxg,WzrMNz9eUF78RgZGDTS8xg,4
-8KyX-3VrqGuHeQWKDJxxg,NxjUiGBNgyDErKXnmQ3s3w,5
-8bfKCvDClxD3iKX9o7J5w,5T0h9YCsXiDZyBsVIN9gcg,5
-8bfKCvDClxD3iKX9o7J5w,Vg1C_1eqwIwkZLIXGMTW3g,4
-8nmj3B-tfY_vFiimtBOsw,yGg7O0ATbMzoxrLvByzp2g,3
-8nmj3B-tfY_vFiimtBOsw,N6b7ut3Wzzfk4qFzmIHpyQ,5
-8nmj3B-tfY_vFiimtBOsw,VbbPizWGJRTNeE8ABC3whQ,4
-8nmj3B-tfY_vFiimtBOsw,R4xJiZIgjQ8kb6mMRMJJjg,5
-8nmj3B-tfY_vFiimtBOsw,KAXjB8fmQbjE-uwR916iJg,2
-8rSnT5ztVk6vmTDkxTqsQ,E-LZ0Xl1ETDeMrtM9H3-PQ,4
-8rSnT5ztVk6vmTDkxTqsQ,hNsRj2nXuALlJS4Op-8MmA,3
-8rSnT5ztVk6vmTDkxTqsQ,fRa7CBtfVWJmgWmAlSFkjQ,3
-8rSnT5ztVk6vmTDkxTqsQ,XVS-zdj4Z6TihagZcZZ7pQ,4
-8rSnT5ztVk6vmTDkxTqsQ,Pthe4qk5xh4n-ef-9bvMSg,3
-8rSnT5ztVk6vmTDkxTqsQ,OoYwJANV9zD-_OA4Atu-gg,3
-8rSnT5ztVk6vmTDkxTqsQ,k1c_bC3DK6mKg797vH1T8w,3
-8rSnT5ztVk6vmTDkxTqsQ,ufostEB8B3PC8treZ6FjlQ,3
-8rSnT5ztVk6vmTDkxTqsQ,ElWzx5_fU8S2G45OnM-HpA,2
-8rSnT5ztVk6vmTDkxTqsQ,3N9U549Zse8UP-MwKZAjAQ,5
-8rSnT5ztVk6vmTDkxTqsQ,kRgAf6j2y1eR0wOFdzFAuw,4
-8rSnT5ztVk6vmTDkxTqsQ,1hkksm102yQY1DyfTPSzmA,3
-8rSnT5ztVk6vmTDkxTqsQ,9a3DrZvpYxVs3k_qwlCNSw,3
-95gDpECFDSjWEL1AIrkAA,GQNkJWhFyIw9J6WGytCARw,5
-95gDpECFDSjWEL1AIrkAA,x71EvWJDVKZfM-OiYDWZ6A,1
-95gDpECFDSjWEL1AIrkAA,mxMwo3zfJwVoCIayeNcA5w,1
-95gDpECFDSjWEL1AIrkAA,kRgAf6j2y1eR0wOFdzFAuw,5
-9JqNce6qGY2fTepA8XpUg,0ExE0tVCsPDMnNdvip1Kzg,4
-9JqNce6qGY2fTepA8XpUg,fGurvC5BdOfd5MIuLUQYVA,3
-9JqNce6qGY2fTepA8XpUg,6EVBc9kdc3Hd8KZkLVPnGA,5
-9MOrFh1va1SC9BBNlMTeQ,kgnK6XmJ4SrgD9k9JYZg0Q,4
-9MOrFh1va1SC9BBNlMTeQ,aJh4PsBAsRpekUc9sLgvXA,4
-9MOrFh1va1SC9BBNlMTeQ,VPpeZPIS3WCyMPHJO__9Hg,4
-9MOrFh1va1SC9BBNlMTeQ,dpcGWwukG1bW4lUhbxhviA,5
-9RU4LuI_TfYgv9rBijJoQ,oQIm77kYhudya-36pZ-3_w,5
-9RU4LuI_TfYgv9rBijJoQ,BYDs_o6U4CLxJec8k1Q90Q,4
-9RU4LuI_TfYgv9rBijJoQ,b7BOLCyfE8Com3IglsVmdA,5
-9RU4LuI_TfYgv9rBijJoQ,RUd_M7DPJq1I3DPq0oF--w,5
-9RU4LuI_TfYgv9rBijJoQ,wo6Z6VLOJejln04CsoX1WQ,5
-9S_Fh-sQebyB1yhEM5zHw,riM-pBsdqRRVXtAVbLfsxQ,1
-9S_Fh-sQebyB1yhEM5zHw,9Wc9cypUeTtjkoPLkPsF-g,1
-9S_Fh-sQebyB1yhEM5zHw,nChi_8Gygb6NUMa_kg_tlQ,2
-9S_Fh-sQebyB1yhEM5zHw,Otn5tFO58w8FQz0TwCJTvA,1
-9S_Fh-sQebyB1yhEM5zHw,3N9U549Zse8UP-MwKZAjAQ,1
-9S_Fh-sQebyB1yhEM5zHw,myw0csRck6XG4w5Z-EFyqg,1
-9S_Fh-sQebyB1yhEM5zHw,s_7ALFRcm-tOYM0oH9kaWw,1
-9SoHrhiiUVmx6-MkyR4RA,CRodDW9rSwedfyT_pkA5uA,2
-9SoHrhiiUVmx6-MkyR4RA,EJmiKQKlWfY-0iVlya7FOQ,2
-9SoHrhiiUVmx6-MkyR4RA,VgG6x5tfIcPmadoE5FikPw,2
-9WVpTW5LAEo9y6PbW0-cw,MDoI5wE1eCLEZUNL-IVerg,1
-9WVpTW5LAEo9y6PbW0-cw,lm9gDpvhJcZ-m2Y0feYtkA,4
-9WVpTW5LAEo9y6PbW0-cw,sahppzQJ0HtvMC7L8ILTVg,4
-9WVpTW5LAEo9y6PbW0-cw,8VRFTBbjAw1qusLiFLXbKQ,2
-9WVpTW5LAEo9y6PbW0-cw,hbwmFNEosiv1evr6AwlnCA,4
-9b4s874f_CnznTu4JorRg,mmazCP1ZH0QsUqDS6OivFA,5
-9b4s874f_CnznTu4JorRg,MomRUl6spJl7W-zkpV5Qmg,3
-9cnvXL_8dmt7XkdSVGayw,TFftsYkRIUtdo6ZhRwJ2lQ,3
-9cnvXL_8dmt7XkdSVGayw,EpAXhhvS-8U9aG2LlAr5WA,4
-9gZqyvOZWxqvvbuyDxTsg,XmsBtCykUtObXg4Q1mYpvg,2
-9gZqyvOZWxqvvbuyDxTsg,5p5YW_5bMOSuLIQjkJPO3w,4
-9gZqyvOZWxqvvbuyDxTsg,cMybOpJd352Cb6y9SeVhPw,2
-A1epn3UwFhAWM-chNRjBg,3N9U549Zse8UP-MwKZAjAQ,5
-A1epn3UwFhAWM-chNRjBg,AW66lAeZQW3ss38HjB9ZaA,5
-A1epn3UwFhAWM-chNRjBg,2V5ZcFDQzv1MN-31eMVhZQ,3
-A3_x7rT7YgPTEdfoK1o2g,qAg8GkN9rforFWmGxBqVqA,5
-A3_x7rT7YgPTEdfoK1o2g,i2sSSIrgQg1fVjqYXZLvNA,5
-AGXyI_K8StzQ7CGehQ2tQ,eYJcI9cI6-kJ2NQpYdHcLw,5
-AGXyI_K8StzQ7CGehQ2tQ,1ZJz840L496LAmQdeDv0WA,4
-AGXyI_K8StzQ7CGehQ2tQ,DkZuVzYuylBanEsWK7mNGw,3
-ARdx8hOcEWlMDjzwLYZ_g,RA_Q__KAdk9rJqtAByUFjA,4
-ARdx8hOcEWlMDjzwLYZ_g,VxRlBe2wjtycFWSZm1orTA,3
-ARdx8hOcEWlMDjzwLYZ_g,av_-ePHJwSSqMtTQbNoL7g,3
-ARdx8hOcEWlMDjzwLYZ_g,4OzzW_Zw9g_rjvPlji466Q,3
-ARdx8hOcEWlMDjzwLYZ_g,eMIX3ldCrPJymVenND0sDg,4
-ARdx8hOcEWlMDjzwLYZ_g,sA98YP3aHiz9Jw1ZeIzsFQ,4
-ARdx8hOcEWlMDjzwLYZ_g,LQm8wLJ8VZV2ns4S1yUc0A,4
-Ai7hGpJ2I-oOwLFYbx58Q,orrrhqRRUORIzUSxWTveKg,4
-Ai7hGpJ2I-oOwLFYbx58Q,fBg_BALfHGKVw2tUYboFsw,5
-Ai7hGpJ2I-oOwLFYbx58Q,QQqI1z1FohJGSLV0qKvOjQ,5
-Ak9LVDH8GYyWtIMnNo5Ug,RvXOCaZokr_sfoLQpm1JRQ,2
-Ak9LVDH8GYyWtIMnNo5Ug,TL5Dtfnf-5hYG13lBF9N2A,1
-AkZkFH_md2-2kaSsvgrkg,4xfYFf__ushFQKncEdSZ0g,3
-AkZkFH_md2-2kaSsvgrkg,go7g1fwoeg4a8JATkGzW0w,2
-AkZkFH_md2-2kaSsvgrkg,8nNB_yG1gzVpbqNH2EBucg,3
-AkZkFH_md2-2kaSsvgrkg,MDoI5wE1eCLEZUNL-IVerg,1
-AnDW6H6Vaa8-ixvfGtVOA,Dcpl3tijmPwSnLdYVtqWag,5
-AnDW6H6Vaa8-ixvfGtVOA,neK2pozkAHgJulKmLSU4NQ,5
-AnDW6H6Vaa8-ixvfGtVOA,-wacMjBR6_gz1AAGlulSDQ,1
-Aw9kRoXmFptUMN2XkJY9w,i--dxuKd_6Dx7mwgQ5nl-g,3
-Aw9kRoXmFptUMN2XkJY9w,TLMysu1mWiLEslCBon5W1g,5
-B4Cf2XLkPr9qMlLPHJAlw,fQwB9Z98YEhkJit7c3z51A,4
-B4Cf2XLkPr9qMlLPHJAlw,RruVXr3L6G5RplZ_PtDNuA,1
-B4Cf2XLkPr9qMlLPHJAlw,y0QzKWNVoXCbZpk6uhEgGA,4
-B4Cf2XLkPr9qMlLPHJAlw,LkfdCPTWU4BNWWpou60Lww,3
-BevLRnJhh9JeIT2g5I3mQ,eaNenRk_liZBERFFLCXqqQ,5
-BevLRnJhh9JeIT2g5I3mQ,d482l58ho0_IMdFkXX1F5Q,5
-BevLRnJhh9JeIT2g5I3mQ,1aMxCG33wAoxjWoeRsl4BA,5
-BevLRnJhh9JeIT2g5I3mQ,LRpFWbovjUShlvCKQOS-Ng,5
-BevLRnJhh9JeIT2g5I3mQ,7wHLFohwCw8l6WS-feLjeg,5
-C-l8EHSLXtZZVfUAUhsPA,mShOJ9qFk79KnZq7E8k9hQ,4
-C-l8EHSLXtZZVfUAUhsPA,jyWnalvlMFz5pZPXN9CRpA,5
-C-l8EHSLXtZZVfUAUhsPA,iIwKW2cBAxjElE8eUzjwqA,2
-C-l8EHSLXtZZVfUAUhsPA,YU2XR_ZY-g2VzDpi7KMzEw,1
-C-l8EHSLXtZZVfUAUhsPA,NblDoJBEwhkJyvAuxzh4rg,3
-C-l8EHSLXtZZVfUAUhsPA,wdOOK3K6vzQy1d_OIk-U9w,2
-C-l8EHSLXtZZVfUAUhsPA,6xgcHeLad-VaoTIQewK84A,4
-C-l8EHSLXtZZVfUAUhsPA,f4kNNLU_0q_2J711jCN7dA,5
-C74IbRL4LAEfb6jXIG_gg,2px99IppAcnxR238eq_8_w,3
-C74IbRL4LAEfb6jXIG_gg,DYnFGGYU3SkrKT_G4djpYQ,4
-CVmjsibfqwcOdNRQtaRLA,B56AYe5GNuavMDtwFsXqzA,3
-CVmjsibfqwcOdNRQtaRLA,BgQ5ob0QiZfO5YbgI7VyFw,4
-CXdtsZGsM2FBvju5eTAlA,5T0h9YCsXiDZyBsVIN9gcg,4
-CXdtsZGsM2FBvju5eTAlA,qsJkjQoM3Hdg6Gtqp2S9_w,3
-D6Dps2aQKveBA08fuQm8Q,IYdv6RxSiqz2XMsqkiTmPQ,4
-D6Dps2aQKveBA08fuQm8Q,CxIIq9axHO89F3Y8l3WwHg,5
-DPkNlW9tR4qfZpoQW4Vjg,XNVUXM8xY-slNbcPAr-w8Q,3
-DPkNlW9tR4qfZpoQW4Vjg,-0DET7VdEQOJVJ_v6klEug,4
-DPkNlW9tR4qfZpoQW4Vjg,9nMoCP27LfPGo2Yu-6z1bg,3
-DPkNlW9tR4qfZpoQW4Vjg,FJY3WbrP1UFPJaG_87kNdA,4
-DPkNlW9tR4qfZpoQW4Vjg,yY3jNsrpCyKTqQuRuLV8gw,4
-DXjztWlgH1hjJgvg6cKkg,9VhZRkmyoEho58vmnMh_Hg,2
-DXjztWlgH1hjJgvg6cKkg,D9Uf7UmU2KlgS_H8lJwOrA,5
-DfRsYsqjHgVnr_V6PvqSQ,BgQ5ob0QiZfO5YbgI7VyFw,4
-DfRsYsqjHgVnr_V6PvqSQ,KmsaDVRln9HpsK5vJxFLKA,5
-DmrFVzkT3bkDcmeq1tbtQ,yjX5l0UGoFdR4t5q3i2MTQ,5
-DmrFVzkT3bkDcmeq1tbtQ,8WA2kwCm7AEcDPTJaJjVuQ,1
-EJorVxe7h2GSxdiRyMmDA,NLEe-RzDSU-5BN6xp_WWCw,1
-EJorVxe7h2GSxdiRyMmDA,ozEDKl0tZw5ob1evx41gcQ,3
-EJorVxe7h2GSxdiRyMmDA,i53HvxUdQEMllZ1XmpjjyA,1
-EJorVxe7h2GSxdiRyMmDA,c6Bl52cfr5O57DdcLNRxOQ,4
-EPd9FW8Qil1ILqPwenonQ,nsNONDHbV7Vudqh21uicqw,5
-EPd9FW8Qil1ILqPwenonQ,sPzLsm3l1eUPMzz3ZJJu_w,5
-EPd9FW8Qil1ILqPwenonQ,aw0H9O1yysoHB0JanT0Ubw,5
-EWQZjRHAKMddHW_dZTvdw,zDKH2ua2DauqiWOAP9yz7g,3
-EWQZjRHAKMddHW_dZTvdw,VjLmatrIIRiOdOZWR12c-w,3
-EWQZjRHAKMddHW_dZTvdw,ApAzthiFRKuL-yJo1HMFvQ,3
-EkcGnTwDJ3p3sYyQhUgJA,WY__L1idtX9fG2wGbIr3Ew,4
-EkcGnTwDJ3p3sYyQhUgJA,BZtmcWxwJp8z0EKoQ4awyg,4
-Fd19tersIVIeoweFLUlsw,cdLjMoQPRtdWN4g6LW650w,5
-Fd19tersIVIeoweFLUlsw,NTuZSdp9iirzpjPOGSEz1Q,5
-FjLaUdIRV3I0Pv8i-ICfQ,6xgcHeLad-VaoTIQewK84A,3
-FjLaUdIRV3I0Pv8i-ICfQ,P6O50VeFlBIJpP0QPYsXbQ,4
-FjLaUdIRV3I0Pv8i-ICfQ,mUdalYTuAtnZm2K9zoH27Q,4
-FovbHo4EpqVAoSl613Ckw,WKOUTdVJS58E178JjhwidQ,5
-FovbHo4EpqVAoSl613Ckw,0v8icS8wOOgEDiHDCOQkZQ,5
-FvAXkUnOJaUBzvDYgxqMQ,HQl28KMwrEKHqhFrrDqVNQ,5
-FvAXkUnOJaUBzvDYgxqMQ,fNAdDV7HCYnq6P69UGl7kg,5
-Fy91nyOFqPv9M_MaZ4W2g,jyWnalvlMFz5pZPXN9CRpA,4
-Fy91nyOFqPv9M_MaZ4W2g,q5X9Yyd-UPQ30MnbCRrPig,1
-Fy91nyOFqPv9M_MaZ4W2g,NLEe-RzDSU-5BN6xp_WWCw,3
